occurrenceID,country,countryCode,stateProvince,locality,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,datasetID,.ok_for_analysis,eventDate,changes
GUYN2008_018,Venezuela,VE,,"Cuenca Hidrografica del RÃ­o Moron, parte alta.",10.29111111,-68.17111111,,GUYN2008,TRUE,1991-04-13,"change1: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-16]"
GUYN2008_019,Venezuela,VE,,"Cuenca Hidrografica del RÃ­o Moron, parte alta.",10.29111111,-68.17111111,,GUYN2008,TRUE,1991-04-13,"change1: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-16]"
GUYN2008_020,Venezuela,VE,,"Cuenca Hidrografica del RÃ­o Moron, parte alta.",10.29111111,-68.17111111,,GUYN2008,TRUE,1991-04-13,"change1: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-16]"
GUYN2008_021,Venezuela,VE,,"P.N. Canaima, O del Auyantepui, margen derecha del RÃ­o Cucurital, sector Wareipa, cuenca baja del RÃ­o Cucurital.",6.01,-62.78861111,557,GUYN2008,TRUE,2000-09-22,"change1: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-16]"
GUYN2008_022,Venezuela,VE,,"Cuenca HidrogrÃ¡fica del rio MorÃ³n, parte alta.",10.29111111,-68.17111111,,GUYN2008,TRUE,1991-05-03,"change1: Cleared scientificName for supra-specific rank (GENUS/SUBGENUS/SECTION/FAMILY/â€¦). | change2: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-16]"
GUYN2008_023,Venezuela,VE,,"Cuenca Hidrografica del RÃ­o Moron, parte alta.",10.29111111,-68.17111111,,GUYN2008,TRUE,1991-05-03,"change1: Trimmed whitespace in scientificName (and standardized blanks to NA) | change2: Trimmed whitespace in verbatimScientificName (and standardized blanks to NA) | change3: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-16]"
GUYN2008_024,Venezuela,VE,,"Cuenca Hidrografica del RÃ­o Moron, parte alta.",10.29111111,-68.17111111,,GUYN2008,TRUE,1991-05-03,"change1: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-16]"
GUYN2008_025,Venezuela,VE,,"Cuenca Hidrografica del RÃ­o Moron, parte alta.",10.29111111,-68.17111111,,GUYN2008,TRUE,1991-05-03,"change1: Corrected taxonRank (SPECIESâ†’FORM); kept scientificName as-is. | change2: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-16]"
GUYN2008_026,Venezuela,VE,,"Cuenca hidrogrÃ¡fica del rÃ­o MorÃ³n, parte alta.",10.29111111,-68.17111111,,GUYN2008,TRUE,1991-05-03,"change1: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-16]"
GUYN2008_027,Venezuela,VE,,"Cuenca hidrogrÃ¡fica del rÃ­o MorÃ³n, parte alta.",10.29111111,-68.17111111,,GUYN2008,TRUE,1991-05-03,"change1: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-16]"
GUYN2008_028,Venezuela,VE,,"Boca Nichare, RÃ­o Nichare, afluente izquierdo del RÃ­o Caura.",6.5,-64.83333333,5566,GUYN2008,TRUE,1994-11-04,"change1: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-16]"
GUYN2008_029,Venezuela,VE,,"Boca Nichare, RÃ­o Nichare, afluente izquierdo del RÃ­o Caura.",6.5,-64.83333333,5566,GUYN2008,TRUE,1994-11-04,"change1: Corrected taxonRank (SPECIESâ†’VARIETY); kept scientificName as-is. | change2: Reduced scientificName to binomial for infraspecific rank; original kept in verbatim. | change3: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-16]"
GUYN2008_030,Venezuela,VE,,El Blanquito. Parque Nacional YacambÃº,,,,GUYN2008,FALSE,2004-07-21,"change1: Set (0,0) to NA (Null Island placeholder). | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-16]"
GUYN2008_031,Venezuela,VE,,El Blanquito. Parque Nacional YacambÃº,,,,GUYN2008,FALSE,2004-07-21,"change1: Set (0,0) to NA (Null Island placeholder). | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-16]"
GUYN2008_032,Venezuela,VE,,El Blanquito. Parque Nacional YacambÃº,,,,GUYN2008,FALSE,2004-07-21,"change1: Set (0,0) to NA (Null Island placeholder). | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-16]"
GUYN2008_033,Venezuela,VE,,Bajo Caroni. Sector I.,7.06666667,-62.58333333,,GUYN2008,TRUE,1994-03-03,"change1: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-16]"
GUYN2008_034,Venezuela,VE,,Bajo Caroni. Sector I.,7.06666667,-62.08333333,,GUYN2008,TRUE,1994-09-03,"change1: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-16]"
GUYN2008_035,Venezuela,VE,,El Blanquito. Parque Nacional YacambÃº,,,,GUYN2008,FALSE,2004-08-04,"change1: Set (0,0) to NA (Null Island placeholder). | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-16]"
GUYN2008_036,Venezuela,VE,,"P.N.Canaima, O del Auyantepui, margen derecha del RÃ­o Wareipita, afluentedela cuenca baja del RÃ­o Cucurital.",6.01,-62.78861111,557,GUYN2008,TRUE,2000-09-23,"change1: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-16]"
GUYN2008_037,Venezuela,VE,,"P.N.Canaima, O del Auyantepui, margen derecha del RÃ­o Cucurital, sector Wareipa, cuenca baja del RÃ­o Cucurital.",6.01,-62.78861111,557,GUYN2008,TRUE,2000-09-24,"change1: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-16]"
GUYN2008_038,Venezuela,VE,,"Cuenca Hidrografica del RÃ­o Moron, parte media, Carretera entre S.Marcos y La Justa.",10.29111111,-68.17111111,,GUYN2008,TRUE,1991-05-18,"change1: Corrected taxonRank (SPECIESâ†’FORM); kept scientificName as-is. | change2: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-16]"
GUYN2008_039,Venezuela,VE,,"Boca Nichare, RÃ­o Nichare, afluente izquierdo del RÃ­o Caura.",6.5,-64.83333333,5566,GUYN2008,TRUE,1995-04-09,"change1: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-16]"
GUYN2008_040,Venezuela,VE,,"Boca Nichare, RÃ­o Nichare, afluente izquierdo del RÃ­o Caura.",6.5,-64.83333333,5566,GUYN2008,TRUE,1995-04-11,"change1: Trimmed whitespace in scientificName (and standardized blanks to NA) | change2: Trimmed whitespace in verbatimScientificName (and standardized blanks to NA) | change3: Corrected taxonRank (SPECIESâ†’VARIETY); kept scientificName as-is. | change4: Reduced scientificName to binomial for infraspecific rank; original kept in verbatim. | change5: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-16]"
GUYN2008_041,Venezuela,VE,,"Cuenca hidrogrÃ¡fica del rÃ­o MorÃ³n, La Justa. A lo largo del RÃ­o MorÃ³n.",10.29111111,-68.17111111,,GUYN2008,TRUE,1991-06-22,"change1: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-16]"
GUYN2008_042,Venezuela,VE,,"Boca Nichare, RÃ­o Nichare, afluente izquierdo del RÃ­o Caura.",6.5,-64.83333333,5566,GUYN2008,TRUE,1995-04-21,"change1: Cleared scientificName for supra-specific rank (GENUS/SUBGENUS/SECTION/FAMILY/â€¦). | change2: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-16]"
GUYN2008_043,Venezuela,VE,,"Cuenca hidrogrÃ¡fica del rÃ­o MorÃ³n, La Justa. A lo largo del rÃ­o MorÃ³n.",10.29111111,-68.17111111,,GUYN2008,TRUE,1991-07-22,"change1: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-16]"
GUYN2008_044,Venezuela,VE,,"Cuenca Hidrografica del RÃ­o Moron, La Justa, a lo largo del RÃ­o MorÃ³n.",10.29111111,-68.17111111,,GUYN2008,TRUE,1991-07-22,"change1: Corrected taxonRank (SPECIESâ†’FORM); kept scientificName as-is. | change2: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-16]"
GUYN2008_045,Venezuela,VE,,"Cuenca Hidrografica del RÃ­o Moron, La Justa, a lo largo del RÃ­o MorÃ³n.",10.29111111,-68.17111111,,GUYN2008,TRUE,1991-07-22,"change1: Corrected taxonRank (SPECIESâ†’FORM); kept scientificName as-is. | change2: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-16]"
GUYN2008_046,Venezuela,VE,,"RÃ­o Caura, Boca del RÃ­o Nichare",6.58333333,-64.75,553,GUYN2008,TRUE,1996-04-09,"change1: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-16]"
GUYN2008_047,Venezuela,VE,,Parque Nacional Canaima,6.28333333,-62.9,5533,GUYN2008,TRUE,1993-02-12,"change1: Corrected taxonRank (SPECIESâ†’FORM); kept scientificName as-is. | change2: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-16]"
GUYN2008_048,Venezuela,VE,,"RÃ­o Caura, Boca del RÃ­o Nichare.",6.58333333,-64.75,553,GUYN2008,TRUE,1996-04-20,"change1: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-16]"
GUYN2008_049,Venezuela,VE,,"RÃ­o Caura, Boca del RÃ­o Nichare",6.58333333,-64.75,553,GUYN2008,TRUE,1996-04-20,"change1: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-16]"
GUYN2008_050,Venezuela,VE,,"RÃ­o Caura, Boca del RÃ­o Nichare",6.58333333,-64.75,553,GUYN2008,TRUE,1996-04-20,"change1: Trimmed whitespace in scientificName (and standardized blanks to NA) | change2: Trimmed whitespace in verbatimScientificName (and standardized blanks to NA) | change3: Corrected taxonRank (SPECIESâ†’VARIETY); kept scientificName as-is. | change4: Reduced scientificName to binomial for infraspecific rank; original kept in verbatim. | change5: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-16]"
GUYN2008_051,Venezuela,VE,,"P.N.Canaima, O del Auyantepui, RÃ­o Cucurital, rÃ­o abajo desde el sector Wareipa, cuenca baja del RÃ­o Cucurital.",6.06611111,-62.83027778,,GUYN2008,TRUE,2000-09-26,"change1: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-16]"
GUYN2008_052,Venezuela,VE,,RÃ­o Marcela. Marhuanta.,8.25,-63.58333333,557,GUYN2008,TRUE,2001-03-30,"change1: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-16]"
GUYN2008_053,Venezuela,VE,,"RÃ­o Caura, Boca del RÃ­o Nichare",6.58333333,-64.75,553,GUYN2008,TRUE,1996-06-25,"change1: Trimmed whitespace in scientificName (and standardized blanks to NA) | change2: Trimmed whitespace in verbatimScientificName (and standardized blanks to NA) | change3: Corrected taxonRank (SPECIESâ†’VARIETY); kept scientificName as-is. | change4: Reduced scientificName to binomial for infraspecific rank; original kept in verbatim. | change5: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-16]"
